Name,Country,continent,iso2,iso3,lat,lng,population,Cx(lon),Cy(lat),pop_2016_UN,pop_2023_UN,Coastal,n_obs_2016,n_obs_2023,population_x_2016,population_x_2023,alpha_zi_2016,alpha_zi_2023,beta_zi_2016,beta_zi_2023,alpha_bin_2016,alpha_bin_2023,beta_bin_2016,beta_bin_2023,psi_at_center_2016,psi_at_center_2023,pi_at_center_2016,pi_at_center_2023,psi_at_mean_2016,psi_at_mean_2023,pi_at_mean_2016,pi_at_mean_2023,zero_ratio_obs_2016,zero_ratio_obs_2023,zero_ratio_pred_2016,zero_ratio_pred_2023,mean_nonzero_count_2016,mean_nonzero_count_2023,remoteness_mean_2016,remoteness_mean_2023,remoteness_std_2016,remoteness_std_2023,remoteness_range_2016,remoteness_range_2023,logLik_2016,logLik_2023,AIC_2016,AIC_2023,BIC_2016,BIC_2023,pseudo_R2_2016,pseudo_R2_2023,MSE_2016,MSE_2023,RMSE_x_2016,RMSE_x_2023,MAE_2016,MAE_2023,fit_time_sec_2016,fit_time_sec_2023,n_iterations_2016,n_iterations_2023,convergence_2016,convergence_2023,fit_message_2016,fit_message_2023,population_y_2016,population_y_2023,sample_size_2016,sample_size_2023,alpha_2016,alpha_2023,alpha_ci_lower_2016,alpha_ci_lower_2023,alpha_ci_upper_2016,alpha_ci_upper_2023,beta_2016,beta_2023,beta_ci_lower_2016,beta_ci_lower_2023,beta_ci_upper_2016,beta_ci_upper_2023,gamma_2016,gamma_2023,gamma_ci_lower_2016,gamma_ci_lower_2023,gamma_ci_upper_2016,gamma_ci_upper_2023,center_height_2016,center_height_2023,center_height_ci_lower_2016,center_height_ci_lower_2023,center_height_ci_upper_2016,center_height_ci_upper_2023,R2_2016,R2_2023,RMSE_y_2016,RMSE_y_2023,p95_2016,p95_2023,p99_2016,p99_2023,max_2016,max_2023,mean_top_1_2016,mean_top_1_2023,prop_above_20m_2016,prop_above_20m_2023,prop_above_30m_2016,prop_above_30m_2023,gini_2016,gini_2023,alpha_zi_change,beta_zi_change,alpha_bin_change,beta_bin_change,alpha_change,beta_change,gamma_change,cluster
Kumasi,Ghana,Africa,GH,GHA,6.683,-1.627,2802344.0,-1.609897,6.699519,2757.821,3768.239,0,15992001,15992001,2757821.0,3768239.0,-1.3918565015026916,-1.6115549334713708,0.3644673848897691,0.3910047625239326,-0.5971069595388696,-0.4216336523536395,-0.0693400305750245,-0.0972366048651741,0.1991115423471553,0.1663728434201147,0.3550058544044698,0.3961258976381716,0.8755403317052801,0.8109681255826462,0.225646356435392,0.2342327196329474,0.8319306633360015,0.7769469874345305,0.8318748493724057,0.7769323666050845,2.582200080736225,2.6762774651646284,9.171509286764174,7.846114241293318,3.4142844453694634,2.9208786659901644,16.947869514874586,14.498695493024318,-10582636.75011264,-13545298.585864147,21165281.50022528,27090605.17172829,21165339.85062215,27090663.52212517,-0.4614147530638872,-0.595878682262946,1.147568839307148,1.5783444323425906,1.071246395236478,1.2563217869409853,0.5777538414987715,0.7486496638818342,166.98415637016296,142.208988904953,12,9,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2757821.0,3768239.0,2687765,3567064,1.5501569250966112,1.5960483165592732,1.5488114296328006,1.5948330221551994,1.5515024205604218,1.597263610963347,0.0048015370604208,-0.0532763550306712,0.0043661230178607,-0.0537184180879669,0.0052369511029808,-0.0528342919733754,-0.0013292428252013,0.0020874941815699,-0.0013607539121483,0.0020508416914537,-0.0012977317382542,0.002124146671686,4.712209588518481,4.933498230078524,4.7058735953734905,4.927506219053222,4.718554112451288,4.939497527588007,0.0022877691008441,0.053822382262226,1.4912628603948463,1.256009392181443,7.317949218749982,6.08837890625,9.87109375,8.412189670138913,45.7080078125,52.97607421875,12.058325871945396,11.088962551301414,0.0002381160555331,0.0002399732665295,1.785870416498466e-05,3.027700091728099e-05,0.1592950525524579,0.1520619121932721,-0.21969843196867922,0.026537377634163528,0.17547330718523013,-0.027896574290149606,0.04589139146266197,-0.058077892091092,0.0034167370067712,0
Maputo,Mozambique,Africa,MZ,MOZ,-25.758,32.592,2607026.0,32.573368,-25.96887,1100.459,1162.793,1,15996000,15996000,1100459.0,1162793.0,0.668137456491132,0.6719650053505768,0.0813518034039618,0.0662605776733059,-0.613588367613312,-0.6431017164868258,-0.0793108420784731,-0.0660823516255667,0.6610859791818428,0.6619430170422066,0.3512410779452581,0.3445457290953045,0.8574918952962686,0.8270040711402552,0.1529300499710565,0.1775146635817341,0.879364591147787,0.8504136659164792,0.8794112598685112,0.8504450692139527,2.025202572027337,2.1059678207342665,13.84696282829563,13.470702824611486,5.178230219280036,5.037523484847372,25.599447766263747,24.90384047459373,-8507491.484756703,-10268313.26157115,17014990.969513405,20536634.5231423,17015049.3209104,20536692.874539297,-0.4445055405771452,-0.5211941914546929,0.6590150783761287,0.8572756447260683,0.811797436788346,0.9258918104865538,0.4088210210285831,0.5165339506348535,152.19091796875,163.40674471855164,11,11,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1100459.0,1162793.0,1929678,2392774,1.8786051472486531,1.8969137407993544,1.8764288395653077,1.89495687908786,1.8807814549319992,1.898870602510849,-0.0954987285927439,-0.0863393174831501,-0.095931873761757,-0.0867182804517421,-0.0950655834237308,-0.0859603545145582,0.0036285415448222,0.0030731335405633,0.0036086094948184,0.0030560974531609,0.003648473594826,0.0030901696279658,6.544370060236044,6.665291847868818,6.530142984254005,6.652261546862436,6.558628132429266,6.678347672337126,0.0667149398117346,0.0713791939530598,3.3979791809535422,3.1198804689847286,8.5732421875,8.400390625,16.47856553819444,15.428385416666666,93.935546875,94.55110677083331,29.808946227232845,27.44401987950795,0.0066239030553284,0.0056645550311061,0.0034430614848694,0.0028945483359481,0.2476439707943835,0.23176045009398,0.003827548859444807,-0.015091225730655897,-0.029513348873513756,0.013228490452906402,0.018308593550701246,0.009159411109593799,-0.0005554080042589,4
Ouagadougou,Burkina Faso,Africa,BF,BFA,12.3686,-1.5275,2299007.0,-1.526417,12.3748,2305.593,3203.923,0,15992000,15992000,2305593.0,3203923.0,-1.306635011266228,-1.409001717096453,0.4310638956933563,0.4009033924961057,-0.6550806951874439,-0.458453951538416,-0.1404701720373158,-0.1613191923379797,0.2130504732677398,0.1963915595349458,0.3418455293389604,0.3873526535510957,0.9517472663944576,0.8780815980641601,0.1137937434339527,0.1394466858739974,0.9082616308154076,0.8477886443221611,0.9082597172097148,0.8479302232077877,2.162882051421872,2.2575340034607363,9.948599490618044,8.439412890144288,3.7043626359106754,3.142416760143661,18.380735540913992,15.592407413788264,-5710713.05137359,-9158891.49689674,11421434.10274718,18317790.99379348,11421492.4531438,18317849.344190106,-0.1649261008967695,-0.3427489422315721,0.4766680169482106,0.8359892551789393,0.690411483789349,0.914324480246996,0.2724054932168682,0.4495624481482485,176.06880497932434,172.24513745307922,14,13,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2305593.0,3203923.0,1467080,2434164,1.6219117225640327,1.621747561104083,1.620570085286107,1.6204503815232478,1.6232533598419585,1.6230447406849182,-0.0427871588284521,-0.0540274008467375,-0.0432270821808038,-0.0544831854578881,-0.0423472354761005,-0.0535716162355869,0.0021102257477422,0.0032333976451493,0.0020776907046952,0.0031964887828191,0.0021427607907891,0.0032703065074795,5.062759662949103,5.061928621145843,5.0559718302789545,5.055366647648002,5.069556608540349,5.068499112224938,0.0219292389161079,0.0169551517234812,1.3458756256435258,1.482034400360711,6.8203125,6.641927083333333,9.93115234375,9.96484375,40.05859375,61.337890625,12.31861767450438,13.3219896332814,0.0002706055566158,0.0006507367621902,3.4762930446874065e-05,0.0001113318576726,0.1374558133350415,0.1517331198908809,-0.10236670583022511,-0.03016050319725061,0.19662674364902794,-0.020849020300663906,-0.00016416145994968545,-0.011240242018285405,0.0011231718974071,0
Harare,Zimbabwe,Africa,ZW,ZWE,-17.8292,31.0522,2272905.0,31.051422,-17.82943,1504.803,1578.128,0,15996000,15996000,1504803.0,1578128.0,-0.118997188494657,-0.1556309314616113,0.1823622814106345,0.1635021958489141,-0.8176825918731319,-0.7702821325577944,-0.0398567251729804,-0.0377465179866556,0.4702857582285014,0.4611706093612319,0.3062558026211782,0.3164180784860244,0.8908167355901606,0.8564764630136517,0.2137499933466431,0.2281815997567768,0.8775548262065517,0.8480368842210553,0.8775370787189742,0.8480212135006323,2.353794712945202,2.425453821413673,12.163195691808813,11.877263884910931,4.532378699763984,4.425831763909103,22.47678017458246,21.948397130240515,-8868997.173298283,-10725683.271053515,17738002.346596565,21451374.54210703,17738060.69799356,21451432.893504027,-0.4913868740364977,-0.5736306347754592,0.8790154736681274,1.1322979181954074,0.9375582508133176,1.0640948821394676,0.4599002139748111,0.574851762183351,171.767094373703,166.27851486206055,13,12,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1504803.0,1578128.0,1958618,2430801,1.8616635706594795,1.8854055513853205,1.859518994591394,1.8834558517990625,1.863808146727565,1.887355250971578,-0.0832336785850731,-0.0816260877230327,-0.0837441651767899,-0.0820861908030062,-0.0827231919933563,-0.0811659846430591,0.0032705792972238,0.0030371195620868,0.0032432266117265,0.0030125059434259,0.003297931982721,0.0030617331807478,6.434432005118225,6.589026088891666,6.420647662297275,6.5761919828434925,6.448245941232095,6.601885242000279,0.0641275780699018,0.0714025027239488,2.621832322077834,2.512120863954811,8.74554617745535,8.658203125,13.741028645833364,13.09418402777778,96.6328125,94.1396484375,21.35737390965039,20.13461820973014,0.003205321303082,0.0026608512996333,0.0013897554295937,0.0011461242610974,0.2286056075360023,0.2219953782075169,-0.036633742966954305,-0.01886008556172042,0.04740045931533743,0.0021102071863248056,0.023741980725840994,0.0016075908620404034,-0.00023345973513699998,4
Kigali,Rwanda,Africa,RW,RWA,-1.797,30.01,2202094.0,30.061746,-1.943627,985.604,1247.551,0,15992001,15992001,985604.0,1247551.0,0.2142582499524206,0.0516986800278653,0.1359046388574789,0.1418730550398509,-0.6410112773984482,-0.6198141980649288,-0.0846361658961656,-0.0793370741517801,0.5533605849269025,0.5129217920713974,0.3450179745454969,0.3498237103548657,0.9093559275935054,0.8799943263426191,0.1252594308443842,0.153805043149813,0.9122323091400508,0.8830539717950243,0.9121364369219688,0.8829974211725459,2.0569129961149373,2.14262638080078,15.389745335438525,13.67897348371061,5.729043874681437,5.092185578166635,28.43477350435878,25.27387583768344,-6267350.374868849,-8109036.271481047,12534708.7497377,16218080.542962097,12534767.10013457,16218138.893358966,-0.3180269513546629,-0.4054166990152041,0.4648728283480461,0.6634468693534121,0.6818158316936078,0.8145224793419836,0.2875629145612671,0.3924627724609388,159.52418279647827,154.5836718082428,12,11,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,985604.0,1247551.0,1403581,1870201,1.7379796615930525,1.6601867479235306,1.7366138898255326,1.658847835116739,1.7393454333605725,1.6615256607303222,-0.0253420932818395,-0.0133816495255716,-0.0256087926409329,-0.0136597212258661,-0.0250753939227462,-0.0131035778252772,0.0004654999135909,2.376783569762078e-06,0.0004546829839978,-1.00823140297285e-05,0.000476316843184,1.4835881169252656e-05,5.685844480725957,5.260293101540682,5.6780842154415785,5.253254740666774,5.6936153520026025,5.267340892477711,0.0678045113290838,0.0359024787698614,1.692639681886846,1.8541175760531348,7.60546875,7.3330078125,10.906396484374966,11.091796875,73.55078125,79.9375,15.175654229331492,16.52305790106791,0.0012083378159151,0.0016768251113115,0.0002764357739239,0.0006154418696172,0.1579602587881174,0.1571964229621689,-0.1625595699245553,0.0059684161823720105,0.021197079333519442,0.0052990917443855035,-0.0777929136695219,0.011960443756267898,-0.0004631231300211379,4
Conakry,Guinea,Africa,GN,GIN,9.5092,-13.7122,2186966.0,-13.682263,9.533251,1755.905,2110.937,1,15996000,15996000,1755905.0,2110937.0,2.2193955858344965,2.2808424041715254,0.0430702205994343,0.0341070369633554,-0.2601279568036264,-0.0464505756752064,-0.0451180250998895,-0.0422939354301488,0.9019777700875378,0.9072779381831948,0.4353322538406151,0.4883894436383267,0.9377766140322692,0.9332166467864016,0.3149729450424421,0.3802879485129328,0.9390325706426608,0.93369336084021,0.939034594829094,0.9336953900499064,3.022561741528965,3.5268012456618214,11.455369100042477,10.44773043443744,4.26476234272034,3.88962476324933,21.16642048433965,19.304577054746787,-5570326.84302584,-6236154.561700354,11140661.68605168,12472317.123400709,11140720.037448676,12472375.474797703,-0.5165520962702845,-0.597913607425792,0.720359011511149,1.047526623275987,0.8487396606210582,1.0234874807617274,0.3438730312547242,0.4351723234023433,129.0992488861084,138.86425495147705,9,10,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1755905.0,2110937.0,975235,1060641,1.7612394441271415,1.836646903309236,1.7587672175676232,1.834344402907962,1.7637116706866602,1.8389494037105087,-0.0343034613487937,-0.0266265794140547,-0.0348253728107421,-0.0271520793971921,-0.0337815498868452,-0.0261010794309172,0.0013024351030498,0.0007869744637401,0.0012783313050808,0.0007606088075067,0.0013265389010187,0.0008133401199734,5.819646052236927,6.275460716690769,5.805276338612287,6.261028087815525,5.83405133499861,6.289926614986519,0.0063431957169108,0.0149473232236158,2.597427950250049,2.6481582205990324,9.392695312499972,9.569661458333334,15.401996093750002,16.00800781250003,94.5615234375,83.20703125,21.64700666895178,23.106897071135847,0.0041282357585607,0.0050478908509099,0.0010294954549416,0.0014670373858826,0.2011224955490378,0.1882560343644612,0.06144681833702892,-0.008963183636078897,0.21367738112842,0.0028240896697406953,0.07540745918209457,0.0076768819347390015,-0.0005154606393097,4
Abuja,Nigeria,Africa,NG,NGA,9.083,7.466,1998816.0,7.500088,9.061038,2591.282,3839.646,0,15992001,15992001,2591282.0,3839646.0,0.5493541430331526,0.3954236961038815,0.1448661241369969,0.1576346768869898,-0.6272278380481504,-0.6552332828365394,-0.0202879649079568,-0.0220892045880264,0.6339857342808226,0.5975876590576941,0.3481393825393104,0.341811199905138,0.8717086345115066,0.8344121210372226,0.3060518487493808,0.3043976515526966,0.865782899838488,0.831358314697454,0.8657800380110796,0.8313542142995214,2.9185426761088333,2.89178536388574,9.434898106645235,7.750843365515118,3.5124931313000967,2.8855408691675235,17.430429582542786,14.319235667502936,-10339456.5849622,-12416878.339961488,20678921.1699244,24833764.679922976,20678979.52032127,24833823.030319847,-0.6396087590833845,-0.7112602636756886,1.3958721164389818,1.6939553214634269,1.1814703197452665,1.3015203884163424,0.6545309954419973,0.7844572113836826,149.71529960632324,141.65850734710693,10,9,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2591282.0,3839646.0,2146400,2696915,2.136618315964793,2.052436092733664,2.134878824020512,2.050466713390728,2.138357807909074,2.0544054720766,-0.0980212147385604,-0.1274629890468533,-0.0984891431256712,-0.1280980846922816,-0.0975532863514497,-0.1268278934014249,0.003897648604466,0.0057812815141578,0.0038688340660974,0.0057342578284464,0.0039264631428347,0.0058283051998691,8.470743760491352,7.786847501966207,8.456021778055021,7.77152733591007,8.485491373983578,7.802197868969706,0.1720454817348631,0.1271812036063201,1.943625360725352,2.3525460502256323,9.3896484375,8.884765625,12.693359375,13.77734375,68.4736328125,94.56640625,16.449631934128746,19.966074013909303,0.0012700335445396,0.003099467354366,0.0002725493850167,0.0008480059623681,0.1864480369999399,0.2188269712044138,-0.15393044692927105,0.01276855274999289,-0.028005444788388956,-0.001801239680069601,-0.0841822232311289,-0.029441774308292895,0.0018836329096917999,3
Aba,Nigeria,Africa,NG,NGA,5.1167,7.3667,1687158.0,7.371733,5.112223,968.995,1188.803,0,15988002,15988002,968995.0,1188803.0,-0.196940339363413,-0.2274048010436846,0.1732449927743304,0.1887054466859519,-0.7151785634619174,-0.8195224051686681,-0.0630903509702905,-0.0625306668464569,0.4509234343005348,0.4433925346341717,0.32845557837696,0.3058650494222273,0.9232324636099346,0.9177435220130284,0.1554314720207416,0.1552298170866899,0.9075924558928626,0.9035858889684902,0.9075685275024094,0.9036136982783918,2.210667708127456,2.1386489121740366,15.492739548798248,13.987304897305556,5.7674165095929455,5.206994730360046,28.624324952168468,25.84288978230373,-6513740.369799586,-6729266.843546703,13027488.739599172,13458541.687093409,13027547.088995667,13458600.036489902,-0.3224606548659523,-0.3271921933757888,0.5067922960293824,0.5099927309456442,0.7118934583414729,0.7141377534801281,0.3064897833666403,0.312327958069569,168.854590177536,160.86694407463074,13,12,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,968995.0,1188803.0,1477412,1541469,1.6456629064544557,1.6386855310907875,1.6444177501933035,1.6375232909712742,1.646908062715608,1.6398477712103008,-0.0336529753611664,-0.0376087584526875,-0.0339104741543042,-0.0378676356307017,-0.0333954765680285,-0.0373498812746733,0.0010756703329859,0.0014293793547702,0.0010654195456512,0.0014181116244265,0.0010859211203206,0.0014406470851139,5.184445570492374,5.148397653862823,5.177994142980885,5.14241745544473,5.190905036042492,5.154384806748038,0.0457589970883416,0.0493444957044389,1.3402677149579283,1.21491015232243,6.9873046875,6.538710937499991,9.31394694010415,8.84375,40.0546875,35.02734375,10.976070125648786,10.933382616733985,0.0001177735120602,0.0001037970922542,8.122311176570923e-06,4.54112278612155e-06,0.1553506415794243,0.1381168965588365,-0.030464461680271615,0.015460453911621513,-0.1043438417067507,0.0005596841238336009,-0.006977375363668159,-0.003955783091521101,0.00035370902178429985,4
Brazzaville,Congo (Brazzaville),Africa,CG,COG,-4.242,15.263,1588304.0,15.287819,-4.270639,2044.472,2637.733,0,15992001,15992001,2044472.0,2637733.0,-0.2031694994305755,-0.1348307332831042,0.1756236004511558,0.1955418913162345,-0.1755710609472234,-0.2154118998858093,-0.0953768161048877,-0.1042815697656639,0.449381623599648,0.4663432892652737,0.4562196385518988,0.4463543050200579,0.841759658770656,0.8458838919054108,0.2326171114983138,0.2323042605466662,0.8338202330027368,0.8385674187989358,0.8338400609521509,0.8385883294198447,2.707196147424674,2.6821124638309906,10.673673714384227,9.396997034691696,3.9734333326374207,3.4981715052819053,19.722596223916355,17.363579137968383,-11597867.475198004,-11430638.663838308,23195742.95039601,22861285.327676617,23195801.30079288,22861343.67807349,-0.612420684888453,-0.6169934867751252,1.428370118324905,1.4016488453633529,1.1951443922492817,1.1839125159247843,0.6754195809625322,0.6581026503037666,160.73693561553955,147.89592170715332,10,10,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2044472.0,2637733.0,2657547,2581630,1.8069727854200024,1.8503196952692744,1.8056881639397933,1.8492680049680308,1.8082574069002115,1.8513713855705185,-0.0265071545399901,-0.0258691142334747,-0.0268324531297202,-0.0261704197599925,-0.02618185595026,-0.0255678087069568,0.0005080815962723,0.0005715445421373,0.0004894329722901,0.0005519105592699,0.0005267302202544,0.0005911785250048,6.091977766598705,6.361853051854169,6.084156905601325,6.355165869740246,6.099808680898079,6.368547270512148,0.0429943214696155,0.0588601230145841,1.7956682589795503,1.3625116520047251,7.982421875,7.802734375,12.0537109375,10.789883370535712,88.208984375,52.83984375,17.02564574866348,13.780255009530125,0.0017407029866263,0.000719700344356,0.0004387504717696,9.606333982793816e-05,0.1411736152268449,0.1137651580134029,0.06833876614747131,0.01991829086507871,-0.03984083893858589,-0.008904753660776199,0.04334690984927203,0.0006380403065153993,6.346294586499995e-05,4
Freetown,Sierra Leone,Africa,SL,SLE,8.4844,-13.2344,1456596.0,-13.242814,8.479694,1073.214,1309.168,1,15992001,15992001,1073214.0,1309168.0,0.7455151569619032,0.7773154512281604,0.1764188862701665,0.1681870066207172,-0.7117167248685298,-0.6091592807942404,-0.0443958495929182,-0.0446044244321962,0.6782006900521456,0.6851012440143148,0.3292196177783089,0.3522510011804877,0.9655745007073736,0.9530925629822888,0.2037384283622453,0.2311745587730184,0.953157894374819,0.9417661992392322,0.9531675193397864,0.9417679503275822,2.4342203099990787,2.5822018200853667,14.671958378091048,13.284143560856709,5.462103166335234,4.945444959424212,27.11246258651539,24.547905331127783,-3972060.434202164,-4950618.159957829,7944128.868404327,9901244.319915658,7944187.218801198,9901302.67031253,-0.3134054565073543,-0.3939508682809909,0.3529810827691108,0.4994455078222456,0.5941221109915964,0.7067145872431427,0.1975670026819443,0.2611745231169281,143.0786509513855,144.93920707702637,10,10,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1073214.0,1309168.0,749099,931275,1.7334739397517716,1.687169255467116,1.7316634301011915,1.6854742060120234,1.7352844494023514,1.6888643049222087,-0.0230704714499063,-0.0273461116357857,-0.023452988887213,-0.0277208051212235,-0.0226879540125996,-0.026971418150348,0.0004069273412637,0.0006162509082433,0.0003912181255683,0.0005994786876526,0.0004226365569591,0.0006330231288341,5.6602832761461865,5.404161232740168,5.650044550102695,5.3950086714008565,5.670540556293112,5.413329321279558,0.0513167906467597,0.0437257564125523,2.0466880302260115,1.8485002823194616,8.9482421875,7.979166666666667,12.391023437500008,11.357421875,65.890625,78.416015625,16.04899488285579,14.995606082098607,0.0012615155006214,0.0010104426726799,0.0002309441075211,0.0002072427585836,0.1945480026468145,0.1849699243872421,0.03180029426625719,-0.008231879649449297,0.10255744407428935,-0.00020857483927799736,-0.046304684284655506,-0.004275640185879403,0.00020932356697959996,4
Mombasa,Kenya,Africa,KE,KEN,-4.003,39.693,1257654.0,39.657254,-4.040853,1138.846,1440.396,1,15992001,15992001,1138846.0,1440396.0,0.3338679773531541,0.3054142635449062,0.2043801217894059,0.2042518074290936,-0.0120243576502094,0.0031485112953293,-0.091406073869618,-0.0978553382991634,0.5827002166079415,0.5757655420577551,0.4969939468065881,0.5007871271735918,0.9629299301936834,0.948001234623365,0.2109132200349163,0.2241926962669907,0.9431344457769856,0.929303406121598,0.9431190591931424,0.9292838756938894,3.0238741403616034,3.0128482725680623,14.303263663547868,12.718230493083134,5.324598593961228,4.734546869449083,26.42969375914761,23.50085581845885,-4951130.150981389,-6022285.753781096,9902268.301962778,12044579.507562192,9902326.65235965,12044637.857959064,-0.4185298312309875,-0.4742616557582677,0.6780249194967454,0.829277356418938,0.823422685804044,0.91064666936136,0.2812501321127417,0.3461659045095233,144.10168313980105,162.36358094215393,11,13,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1138846.0,1440396.0,909394,1130580,1.9708425811196288,1.8616915436220027,1.96848066678087,1.8595237649591323,1.9732044954583872,1.8638593222848727,-0.0599184393220038,-0.0485267060745674,-0.0604394240975652,-0.0490432417271334,-0.0593974545464425,-0.0480101704220013,0.0018205001216647,0.0016598970407007,0.0017981043392661,0.0016353084300258,0.0018428959040632,0.0016844856513757,7.176720911071293,6.434611997761015,7.159790113463884,6.420678291220798,7.193691745034947,6.448575942255718,0.0471634667801323,0.0198942576575286,3.349857904349246,3.526919197445056,11.738690476190468,10.756519717261911,18.877044270833267,19.306640625,88.08203125,94.875,26.660977116250525,30.025749398861493,0.0081812723637939,0.0091882042845265,0.0021717759299049,0.0032072033823347,0.2433634279100933,0.2308666470058029,-0.028453713808247905,-0.00012831436031229826,0.0151728689455387,-0.006449264429545409,-0.10915103749762611,0.011391733247436406,-0.0001606030809640001,4
Monrovia,Liberia,Africa,LR,LBR,6.3133,-10.8014,1190635.0,-10.807427,6.315606,1317.509,1678.02,1,15988002,15988002,1317509.0,1678020.0,1.080426492534289,0.9694243884371114,0.1173978917445974,0.1124838569737294,-0.4482496941593872,-0.1989732331725742,-0.0973869321361535,-0.1143261426210236,0.7465746846051222,0.7250047513297939,0.3897769974449546,0.4504201574758578,0.9333053340738552,0.9082390963353344,0.1492072604622936,0.1760217030715314,0.9375071381652316,0.9144546641913104,0.9375367077638108,0.9144870702991336,2.1384115876116967,2.325353751081196,13.272648371682385,11.760771653303044,4.940992653127197,4.378168147515633,24.522820680644063,21.729445868186943,-5000737.967941312,-6676312.239603814,10001483.935882624,13352632.479207627,10001542.28527912,13352690.828604124,-0.337971318774011,-0.4295470650452038,0.3854715867511813,0.6205250427662227,0.6208635814341033,0.787734119336101,0.2411844756992526,0.3506589620271805,140.99117851257324,152.2225193977356,10,11,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1317509.0,1678020.0,999136,1367699,1.5431023108185986,1.763535640802426,1.5409044377614365,1.761542596725079,1.5453001838757607,1.7655286848797729,-0.0196251490324688,-0.0407503320340759,-0.0200943830668307,-0.0412157539471074,-0.0191559149981069,-0.0402849101210445,0.0009801278373046,0.0013885676665674,0.0009562990426639,0.0013626604567593,0.0010039566319453,0.0014144748763754,4.67908374986413,5.833024458000664,4.668811010981436,5.8214105605008575,4.689379091753009,5.844661525591934,-0.0010080802938388,0.0466084450181768,1.512593493978474,1.5701192104010946,6.6611328125,7.1005859375,9.582485351562502,10.51204557291667,66.19140625,70.9697265625,12.986269992013575,14.369662608695762,0.0005965153892963,0.0009205241796623,0.0002111824616468,0.0002120349579841,0.1509311137640464,0.1492591473856969,-0.11100210409717759,-0.004914034770868006,0.249276460986813,-0.0169392104848701,0.22043332998382748,-0.021125183001607102,0.00040843982926280016,4
