distance_m,empirical_volume_m3,constructed_area_m2,empirical_H_m,model_H_m,psi,pi,model_volume_m3
14238.763063993756,7037659.959808001,1895500.0,0.3439722907902964,4.322212141956332,0.8842897412202086,0.3228916030086022,4073499.917613629
14520.718768231258,6900474.609126,1864600.0,0.3332724603016489,4.304924928632286,0.8900661500355225,0.3199496239030407,3895179.6425965596
14802.674472468756,7013383.787834999,1843900.0,0.33194923555845796,4.287649044431137,0.8955882414641496,0.31702189992324586,3721849.836462544
15084.630176706258,6366411.719415999,1608500.0,0.2948511407040053,4.270384908831658,0.9008638473163769,0.31410859210271463,3553647.279619766
15366.585880943756,6139013.671538998,1507200.0,0.2776813779105104,4.253132939152143,0.9059009003608471,0.3112098572832117,3390673.023930478
15648.541585181258,5136392.577303,1297500.0,0.2294194697839781,4.235893550536641,0.9107073910091199,0.30832584810335,3232995.55004559
15930.497289418756,4541287.695245,1147200.0,0.2021543058348794,4.218667155941398,0.9152913279288573,0.30545671298947946,3080653.803124342
16212.452993656258,4582627.733917,1110600.0,0.20365560106238975,4.201454166121495,0.9196607024849696,0.3026025961488559,2933660.0940735345
16494.408697893756,3852233.2025850005,922900.0,0.16841454117630658,4.184254989617693,0.9238234568766988,0.29976363756506375,2792002.8567009866
16776.364402131258,2879014.2565230005,697800.0,0.12646763972351574,4.167070032743474,0.9277874558137674,0.2969399729956626,2655649.254102773
17058.32010636876,2242207.8133400003,554500.0,0.09692070135052595,4.149899699572299,0.9315604615557653,0.2941317339720265,2524547.630195125
17340.275810606257,2203535.15684,540200.0,0.09288723923079908,4.13274439192505,0.9351501121252593,0.29133904780134384,2398629.8045681124
17622.231514843756,1981633.2023130003,493900.0,0.0836775710463806,4.11560450935769,0.9385639024960937,0.28856203757074217,2277813.2107922896
17904.187219081257,1798206.2495149998,451300.0,0.07452664845519262,4.0984804491491165,0.9418091685533679,0.2858008221535049,2162002.879969837
18186.14292331876,2116128.124995,561800.0,0.08712253943604653,4.081372606289229,0.9448930736200726,0.2830555162173402,2051093.2727084048
18468.09862755626,2386171.2899730005,610400.0,0.09422987204307656,4.06428137346719,0.9478225973467753,0.2803262302346661,1944969.9638313279
18750.05433179376,1779473.0474,438100.0,0.06978994121446304,4.047207141059893,0.9506045267645713,0.2776130704948706,1843511.18504582
19032.010036031257,1491580.85902,423300.0,0.057712194013079,4.030150297120638,0.9532454493072937,0.2749161391185077,1746589.231493836
19313.96574026876,1599375.9764719997,449500.0,0.060207264698764924,4.013111227368006,0.9557517476162921,0.27223553407338635,1654071.7386325616
19595.92144450626,1324438.476615,387900.0,0.05030927637604384,3.9960903151749387,0.9581295959495763,0.26957134919251124,1565822.8362544111
19877.87714874376,1257166.4064899997,376500.0,0.04954527141652843,3.979087941558025,0.9603849580264502,0.2669236741938298,1481704.1866818778
20159.832852981257,927995.117365,282700.0,0.04259612346129209,3.9621044851669867,0.9625235861486707,0.26429259470174293,1401575.9142795552
20441.78855721876,652083.5938000003,189100.0,0.03499775364984648,3.9451403222743684,0.9645510214493881,0.2616781922703334,1325297.433433342
20723.74426145626,466992.96877999994,137500.0,0.02804521965505237,3.92819582676544,0.9664725951314973,0.25908054440826606,1252728.1820707899
21005.69996569376,355470.5078150001,93600.0,0.023015922241737128,3.911271370128291,0.9682934305673443,0.2564997246053131,1183728.2676531016
21287.65566993126,145707.61706999995,39300.0,0.010947102258474024,3.894367321444132,0.970018446141899,0.2539358023604577,1118159.032370201
21569.61137416876,242071.28853,56500.0,0.017845408441948284,3.877484047377809,0.9716523587313705,0.2513888432115284,1055883.5440294058
21851.56707840626,74158.59367,19500.0,0.007615890238694859,3.860621912168505,0.9731996877187645,0.24885890876631558,996767.0188538962
22133.522782643762,158720.89841999998,36100.0,0.014046469539284174,3.843781277620659,0.9746647594569701,0.24634605673512303,940677.1821100777
22415.47848688126,241047.46067999996,61200.0,0.02265002303015082,3.826962503095084,0.9760517120985784,0.2438503409647034,887484.5721698565
22697.43419111876,505796.0934300001,143900.0,0.046267671184540164,3.810165945500283,0.97736450071977,0.2413718114735316,837062.793291465
22979.38989535626,337208.3988,100500.0,0.03452161461975964,3.7933919592839733,0.978606902673203,0.23891051448836492,789288.7220767675
